"year","quarter","state.fips","teen.emp.rate","min.wage"
2016,1,39,0.3421,8.1
2016,2,39,0.4469,8.1
2016,3,39,0.4286,8.1
2016,4,39,0.3593,8.1
2017,1,39,0.3453,8.15
2017,2,39,0.4034,8.15
2017,3,39,0.4685,8.15
2017,4,39,0.3914,8.15
2018,1,39,0.3325,8.3
2018,2,39,0.3476,8.3
2018,3,39,0.3791,8.3
2018,4,39,0.3585,8.3
2019,1,39,0.3467,8.55
2019,2,39,0.3805,8.55
2019,3,39,0.4244,8.55
2019,4,39,0.3443,8.55
1979,1,40,0.5793,2.9
1979,2,40,0.5478,2.9
1979,3,40,0.5818,2.9
1979,4,40,0.5284,2.9
1980,1,40,0.4393,3.1
1980,2,40,0.5047,3.1
1980,3,40,0.53,3.1
1980,4,40,0.4993,3.1
1981,1,40,0.4955,3.35
1981,2,40,0.5503,3.35
1981,3,40,0.5948,3.35
1981,4,40,0.4567,3.35
1982,1,40,0.5671,3.35
1982,2,40,0.5778,3.35
1982,3,40,0.5121,3.35
1982,4,40,0.4576,3.35
1983,1,40,0.3876,3.35
1983,2,40,0.4471,3.35
1983,3,40,0.5408,3.35
1983,4,40,0.4201,3.35
1984,1,40,0.4418,3.35
1984,2,40,0.4417,3.35
1984,3,40,0.4682,3.35
1984,4,40,0.3476,3.35
1985,1,40,0.3359,3.35
1985,2,40,0.357,3.35
1985,3,40,0.475,3.35
1985,4,40,0.4219,3.35
1986,1,40,0.4314,3.35
1986,2,40,0.3947,3.35
1986,3,40,0.4495,3.35
1986,4,40,0.3673,3.35
1987,1,40,0.4011,3.35
1987,2,40,0.3814,3.35
1987,3,40,0.3876,3.35
1987,4,40,0.3281,3.35
1988,1,40,0.3811,3.35
1988,2,40,0.5077,3.35
1988,3,40,0.5088,3.35
1988,4,40,0.4347,3.35
1989,1,40,0.387,3.35
1989,2,40,0.452,3.35
1989,3,40,0.4994,3.35
1989,4,40,0.3821,3.35
1990,1,40,0.3543,3.35
1990,2,40,0.4964,3.8
1990,3,40,0.499,3.8
1990,4,40,0.4179,3.8
1991,1,40,0.3874,3.8
1991,2,40,0.4724,4.25
1991,3,40,0.4943,4.25
1991,4,40,0.4214,4.25
1992,1,40,0.3622,4.25
1992,2,40,0.4562,4.25
1992,3,40,0.488,4.25
1992,4,40,0.3531,4.25
1993,1,40,0.385,4.25
1993,2,40,0.416,4.25
1993,3,40,0.4258,4.25
1993,4,40,0.3492,4.25
1994,1,40,0.401,4.25
1994,2,40,0.4929,4.25
1994,3,40,0.5035,4.25
1994,4,40,0.4655,4.25
1995,1,40,0.4232,4.25
1995,2,40,0.503,4.25
1995,3,40,0.5482,4.25
1995,4,40,0.4443,4.25
1996,1,40,0.3263,4.25
1996,2,40,0.5289,4.25
1996,3,40,0.5521,4.25
1996,4,40,0.4346,4.75
1997,1,40,0.3821,4.75
1997,2,40,0.4965,4.75
1997,3,40,0.4821,4.88
1997,4,40,0.3834,5.15
1998,1,40,0.4096,5.15
1998,2,40,0.419,5.15
1998,3,40,0.4841,5.15
1998,4,40,0.4151,5.15
1999,1,40,0.3974,5.15
1999,2,40,0.3956,5.15
1999,3,40,0.5219,5.15
1999,4,40,0.4632,5.15
2000,1,40,0.4199,5.15
2000,2,40,0.4597,5.15
2000,3,40,0.5703,5.15
2000,4,40,0.4716,5.15
2001,1,40,0.4238,5.15
2001,2,40,0.4513,5.15
2001,3,40,0.4395,5.15
2001,4,40,0.4915,5.15
2002,1,40,0.4561,5.15
2002,2,40,0.413,5.15
2002,3,40,0.3807,5.15
2002,4,40,0.401,5.15
2003,1,40,0.4228,5.15
2003,2,40,0.4395,5.15
2003,3,40,0.3799,5.15
2003,4,40,0.3467,5.15
2004,1,40,0.4031,5.15
2004,2,40,0.4355,5.15
2004,3,40,0.4604,5.15
2004,4,40,0.4047,5.15
2005,1,40,0.3613,5.15
2005,2,40,0.3831,5.15
2005,3,40,0.3448,5.15
2005,4,40,0.4395,5.15
2006,1,40,0.3928,5.15
2006,2,40,0.3962,5.15
2006,3,40,0.3838,5.15
2006,4,40,0.3921,5.15
2007,1,40,0.3517,5.15
2007,2,40,0.3758,5.15
2007,3,40,0.4092,5.68
2007,4,40,0.4472,5.85
2008,1,40,0.3778,5.85
2008,2,40,0.3551,5.85
2008,3,40,0.373,6.38
2008,4,40,0.404,6.55
2009,1,40,0.3723,6.55
2009,2,40,0.3122,6.55
2009,3,40,0.284,7.07
2009,4,40,0.2984,7.25
2010,1,40,0.3133,7.25
2010,2,40,0.3031,7.25
2010,3,40,0.2957,7.25
2010,4,40,0.3262,7.25
2011,1,40,0.2352,7.25
2011,2,40,0.2315,7.25
2011,3,40,0.3503,7.25
2011,4,40,0.3147,7.25
2012,1,40,0.2676,7.25
2012,2,40,0.3549,7.25
2012,3,40,0.3247,7.25
2012,4,40,0.2669,7.25
2013,1,40,0.3073,7.25
2013,2,40,0.333,7.25
2013,3,40,0.2954,7.25
2013,4,40,0.2924,7.25
2014,1,40,0.2239,7.25
2014,2,40,0.2499,7.25
2014,3,40,0.2636,7.25
2014,4,40,0.2862,7.25
2015,1,40,0.3433,7.25
2015,2,40,0.3187,7.25
2015,3,40,0.2758,7.25
2015,4,40,0.2998,7.25
2016,1,40,0.294,7.25
2016,2,40,0.2669,7.25
2016,3,40,0.267,7.25
2016,4,40,0.3607,7.25
2017,1,40,0.3273,7.25
2017,2,40,0.2103,7.25
2017,3,40,0.2987,7.25
2017,4,40,0.3335,7.25
2018,1,40,0.3145,7.25
2018,2,40,0.4018,7.25
2018,3,40,0.3342,7.25
2018,4,40,0.2572,7.25
2019,1,40,0.2609,7.25
2019,2,40,0.3822,7.25
2019,3,40,0.3782,7.25
2019,4,40,0.3397,7.25
1979,1,41,0.4301,2.9
1979,2,41,0.5181,2.9
1979,3,41,0.602,2.9
1979,4,41,0.498,2.9
1980,1,41,0.4423,3.1
1980,2,41,0.5095,3.1
1980,3,41,0.5621,3.1
1980,4,41,0.4629,3.1
1981,1,41,0.481,3.35
1981,2,41,0.4503,3.35
1981,3,41,0.5445,3.35
1981,4,41,0.4393,3.35
1982,1,41,0.4167,3.35
1982,2,41,0.4469,3.35
1982,3,41,0.4084,3.35
1982,4,41,0.3535,3.35
1983,1,41,0.4049,3.35
1983,2,41,0.4619,3.35
1983,3,41,0.5352,3.35
1983,4,41,0.46,3.35
1984,1,41,0.3962,3.35
1984,2,41,0.4475,3.35
1984,3,41,0.6206,3.35
1984,4,41,0.4668,3.35
1985,1,41,0.382,3.35
1985,2,41,0.4717,3.35
1985,3,41,0.5986,3.35
1985,4,41,0.3891,3.35
1986,1,41,0.3011,3.35
1986,2,41,0.5052,3.35
1986,3,41,0.6428,3.35
1986,4,41,0.5079,3.35
1987,1,41,0.4519,3.35
1987,2,41,0.466,3.35
1987,3,41,0.5819,3.35
1987,4,41,0.4524,3.35
1988,1,41,0.4724,3.35
1988,2,41,0.4878,3.35
1988,3,41,0.591,3.35
1988,4,41,0.4633,3.35
1989,1,41,0.5076,3.35
1989,2,41,0.4856,3.35
1989,3,41,0.6287,3.51
1989,4,41,0.5167,3.85
1990,1,41,0.4093,4.25
1990,2,41,0.4674,4.25
1990,3,41,0.6144,4.25
1990,4,41,0.5814,4.25
1991,1,41,0.4438,4.75
1991,2,41,0.5015,4.75
1991,3,41,0.5205,4.75
1991,4,41,0.4522,4.75
1992,1,41,0.4396,4.75
1992,2,41,0.4725,4.75
1992,3,41,0.5646,4.75
1992,4,41,0.4012,4.75
1993,1,41,0.328,4.75
1993,2,41,0.4392,4.75
1993,3,41,0.5664,4.75
1993,4,41,0.4573,4.75
1994,1,41,0.3267,4.75
1994,2,41,0.4539,4.75
1994,3,41,0.5433,4.75
1994,4,41,0.4807,4.75
1995,1,41,0.4334,4.75
1995,2,41,0.5228,4.75
1995,3,41,0.5822,4.75
1995,4,41,0.478,4.75
1996,1,41,0.4566,4.75
1996,2,41,0.5503,4.75
1996,3,41,0.4929,4.75
1996,4,41,0.55,4.75
1997,1,41,0.4861,5.5
1997,2,41,0.4413,5.5
1997,3,41,0.4965,5.5
1997,4,41,0.4822,5.5
1998,1,41,0.47,6
1998,2,41,0.4955,6
1998,3,41,0.6026,6
1998,4,41,0.4509,6
1999,1,41,0.3931,6.5
1999,2,41,0.4887,6.5
1999,3,41,0.5189,6.5
1999,4,41,0.4648,6.5
2000,1,41,0.4456,6.5
2000,2,41,0.5617,6.5
2000,3,41,0.55,6.5
2000,4,41,0.4592,6.5
2001,1,41,0.4254,6.5
2001,2,41,0.4613,6.5
2001,3,41,0.4899,6.5
2001,4,41,0.4017,6.5
2002,1,41,0.3239,6.5
2002,2,41,0.4006,6.5
2002,3,41,0.4361,6.5
2002,4,41,0.3548,6.5
2003,1,41,0.2761,6.9
2003,2,41,0.327,6.9
2003,3,41,0.3638,6.9
2003,4,41,0.2741,6.9
2004,1,41,0.3373,7.05
2004,2,41,0.279,7.05
2004,3,41,0.3666,7.05
2004,4,41,0.3917,7.05
2005,1,41,0.3594,7.25
2005,2,41,0.3412,7.25
2005,3,41,0.3882,7.25
2005,4,41,0.3317,7.25
2006,1,41,0.3496,7.5
2006,2,41,0.3483,7.5
2006,3,41,0.4531,7.5
2006,4,41,0.4329,7.5
2007,1,41,0.3393,7.8
2007,2,41,0.3503,7.8
2007,3,41,0.3773,7.8
2007,4,41,0.3577,7.8
2008,1,41,0.2535,7.95
2008,2,41,0.3296,7.95
2008,3,41,0.3963,7.95
2008,4,41,0.2787,7.95
2009,1,41,0.2333,8.4
2009,2,41,0.3041,8.4
2009,3,41,0.3741,8.4
2009,4,41,0.2343,8.4
2010,1,41,0.1876,8.4
2010,2,41,0.2949,8.4
2010,3,41,0.4279,8.4
2010,4,41,0.268,8.4
2011,1,41,0.2048,8.5
2011,2,41,0.3252,8.5
2011,3,41,0.3425,8.5
2011,4,41,0.252,8.5
2012,1,41,0.2513,8.8
2012,2,41,0.267,8.8
2012,3,41,0.334,8.8
2012,4,41,0.2516,8.8
2013,1,41,0.2044,8.95
2013,2,41,0.2104,8.95
2013,3,41,0.3659,8.95
2013,4,41,0.2187,8.95
2014,1,41,0.192,9.1
2014,2,41,0.2937,9.1
2014,3,41,0.3389,9.1
2014,4,41,0.232,9.1
2015,1,41,0.1858,9.25
2015,2,41,0.2347,9.25
2015,3,41,0.4142,9.25
2015,4,41,0.2823,9.25
2016,1,41,0.215,9.25
2016,2,41,0.2885,9.25
2016,3,41,0.3495,9.75
2016,4,41,0.2451,9.75
2017,1,41,0.3304,9.75
2017,2,41,0.2804,9.75
2017,3,41,0.4232,10.25
2017,4,41,0.396,10.25
2018,1,41,0.2737,10.25
2018,2,41,0.2608,10.25
2018,3,41,0.3839,10.75
2018,4,41,0.3454,10.75
2019,1,41,0.334,10.75
2019,2,41,0.3428,10.75
2019,3,41,0.4143,11.25
2019,4,41,0.3981,11.25
1979,1,42,0.4037,2.9
1979,2,42,0.4426,2.9
1979,3,42,0.4807,2.9
1979,4,42,0.4203,2.9
1980,1,42,0.4449,3.1
1980,2,42,0.4454,3.1
1980,3,42,0.4878,3.1
1980,4,42,0.4409,3.1
1981,1,42,0.411,3.35
1981,2,42,0.4186,3.35
1981,3,42,0.5183,3.35
1981,4,42,0.4127,3.35
1982,1,42,0.3629,3.35
1982,2,42,0.4068,3.35
1982,3,42,0.4557,3.35
1982,4,42,0.3715,3.35
1983,1,42,0.3298,3.35
1983,2,42,0.4112,3.35
1983,3,42,0.4533,3.35
1983,4,42,0.3933,3.35
1984,1,42,0.3543,3.35
1984,2,42,0.4188,3.35
1984,3,42,0.4848,3.35
1984,4,42,0.4233,3.35
1985,1,42,0.3723,3.35
1985,2,42,0.4311,3.35
1985,3,42,0.5116,3.35
1985,4,42,0.4218,3.35
1986,1,42,0.3929,3.35
1986,2,42,0.4432,3.35
1986,3,42,0.5141,3.35
1986,4,42,0.4398,3.35
1987,1,42,0.4203,3.35
1987,2,42,0.47,3.35
1987,3,42,0.5448,3.35
1987,4,42,0.4458,3.35
1988,1,42,0.4265,3.35
1988,2,42,0.482,3.35
1988,3,42,0.5291,3.35
1988,4,42,0.4022,3.35
1989,1,42,0.4498,3.58
1989,2,42,0.4803,3.7
1989,3,42,0.5428,3.7
1989,4,42,0.4616,3.7
1990,1,42,0.4315,3.7
1990,2,42,0.4968,3.8
1990,3,42,0.534,3.8
1990,4,42,0.4169,3.8
1991,1,42,0.4295,3.8
1991,2,42,0.4561,4.25
1991,3,42,0.5092,4.25
1991,4,42,0.4305,4.25
1992,1,42,0.4055,4.25
1992,2,42,0.443,4.25
1992,3,42,0.4957,4.25
1992,4,42,0.3945,4.25
1993,1,42,0.3933,4.25
